Location,Price_Period,Date_Added_Updated,Description,Serviced
Olowora Ojodu Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 09 Jan 2023 ", FOR RENT: 2 bedroom flat at Olowora all rooms en-suits downstairs available. (3 people in .. Read more ,
Agidingbi Ikeja Lagos,"2,500,000/year","  Updated 07 Feb 2023, Added 16 Jan 2023 ", FOR RENT: WELL FINISHED 3BEDROOM ON FIRST FLOOR ALL ROOMS ENSUIT IN A GATED STREET BEHIND.. Read more ,
Maplewood Estate Oko Oba Agege Lagos,"2,000,000/year","  Updated 07 Feb 2023, Added 25 Jan 2023 ", FOR RENT: 5k refundable inspection fees .. Read more ,
Agungi Lekki Lagos,"2,500,000/year","  Updated 07 Feb 2023, Added 31 Jan 2023 ", FOR RENT: Very spacious 2 bedroom Flat.. Read more ,
Omole Phase 2 Ojodu Lagos,"2,000,000/year","  Updated 07 Feb 2023, Added 10 Jan 2023 ", FOR RENT: 2BEDROOM HOUSE WITH SELF COMPOUND FOR RENT IN OMOLE PHASE2 .. Read more ,
Lawanson Surulere Lagos,"700,000/year","  Updated 07 Feb 2023, Added 02 Feb 2023 ", FOR RENT: Brand new Mini-flat with 1toilet 1bath in a block of flats easily accessible to .. Read more ,ServicedNewly Built
Sangotedo Ajah Lagos,"3,000,000/year","  Updated 07 Feb 2023, Added 20 Jan 2023 ", FOR RENT: Just out! 3 bedroom duplex for rent location a very Secured and Call in Estate.. Read more ,ServicedNewly Built
Ikate Lekki Lagos,"6,000,000/year","  Updated 07 Feb 2023, Added 02 Feb 2023 ", FOR RENT: For Rent: 3bedroom duplex with bq Location: Ikate Rent 6million Service:840.. Read more ,Serviced
Chisco Ilasan Lekki Lagos,"1,400,000/year","  Updated 07 Feb 2023, Added 21 Jan 2023 "," FOR RENT: A shared apartment in a newly built fully detached 2bedroom apartment, just 2 te.. Read more ",Serviced
Phase 2 Gbagada Lagos,"8,500,000/year","  Updated 07 Feb 2023, Added 29 Jan 2023 ", FOR RENT: 5 Bedroom Furnished Detached for Residential Or Commercial at Gbagada Comes .. Read more ,
Lekki County Estate Ikota Lekki Lagos,"1,600,000/year","  Updated 07 Feb 2023, Added 10 Jan 2023 ", FOR RENT: Rent ..N1.6m Legal.N160k Agency.N160k Caution N70k .. Read more ,
Lekki County Ikota Lekki Lagos,"3,000,000/year","  Updated 07 Feb 2023, Added 10 Jan 2023 ", FOR RENT: Rent..N3m Agency..N300k Legal..N300k Service charge N1.5m Caution.... Read more ,Serviced
Oke Ira Oke Ira Ogba Lagos,"700,000/year","  Updated 07 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Easy accessibility Reserved neighborhood Motorable road Sizeable apartment .. Read more ,
Shoprite Road Osapa London Lekki Lagos,"600,000/year","  Updated 07 Feb 2023, Added 30 Dec 2022 "," FOR RENT: A Room Self Contain, (Shares Kitchen Only) Shares Kitchen with 2 Persons. A c.. Read more ",
Babs Animashaun Road Bode Thomas Surulere Lagos,"650,000/year","  Updated 07 Feb 2023, Added 06 Sep 2022 ", FOR RENT: Mini flat up at Babs Animashaun road by bode Thomas junction surulere 650k.. Read more ,
Palmgroove Shomolu Lagos,"2,100,000/year","  Updated 07 Feb 2023, Added 02 Feb 2023 ", FOR RENT: JUST OUT FOR RENT *Exclusively Top notch Building modern amenities 3 bedroo.. Read more ,Newly Built
Sangotedo Ajah Lagos,"1,100,000/year","  Updated 07 Feb 2023, Added 13 Jan 2023 ", FOR RENT: rent 1.1m A/A/Caution 10% each service charge 120k.. Read more ,Newly Built
Off Fola Osibo Lekki Lagos,"10,000,000/year","  Updated 07 Feb 2023, Added 04 Jan 2023 ", FOR RENT: *4 BEDROOM FULLY DETACHED DUPLEX WITH BQ *PURPOSE: COMMERCIAL *LOCATION: O.. Read more ,Serviced
Old Ikoyi Ikoyi Lagos,"10,000,000/year","  Updated 07 Feb 2023, Added 04 Jan 2023 "," FOR RENT: TO LET AT OLD IKOYI, LAGOS: A 3 bedroom flat newly built at Turnbull Road.. Read more ",
Ifako Gbagada Gbagada Lagos,"850,000/year","  Updated 07 Feb 2023, Added 02 Feb 2023 "," FOR RENT: To let mini flat at Gbagada Ifako,,price 850k,,, .. Read more ",
Seriki Street Idi Araba Surulere Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 07 Oct 2022 ", FOR RENT: Lovely 2 Bedroom flat all ensuit with a guest toilet at idiaraba price:#1m.. Read more ,
Olowora Ojodu Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Very nice 2 bedrooms flat at Isheri Olowora for 1.2m per annum.. Read more ,
Ikate Lekki Lagos,"5,500,000/year","  Updated 07 Feb 2023, Added 02 Feb 2023 ", FOR RENT: For Rent: 4 bedroom Terrace duplex Location: lkate Rent: 5.5 million Agenc.. Read more ,ServicedNewly Built
Oko Oba Agege Lagos,"800,000/year","  Updated 07 Feb 2023, Added 20 Jan 2023 ", FOR RENT: 5k refundable inspection fees .. Read more ,
Ajiran/shoprite Road Agungi Lekki Lagos,"600,000/year","  Updated 07 Feb 2023, Added 30 Dec 2022 "," FOR RENT: A Room Self Contain A Clean, Nice, Standard apartment, A gated and secured com.. Read more ",
By Cmd Road Ikosi Ketu Kosofe Ikosi Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 16 Jan 2023 "," FOR RENT: Relatively new 2 bedroom apartment all en-suite, POPed, upstairs with its prepai.. Read more ",
Ologun Street Oke Ira Ogba Lagos,"900,000/year","  Updated 07 Feb 2023, Added 16 Jan 2023 ", FOR RENT: In a tarred street in Okeira fenced and gated with spacious parlor and personal .. Read more ,Newly Built
Ikota Lekki Lagos,"4,500,000/year","  Updated 07 Feb 2023, Added 10 Jan 2023 "," FOR RENT: 4 bedroom semi-DETACHED duplex, with BQ. Rent: #4,500,000.00 Agency: #500,00.. Read more ",
Orchid Road Lekki Lagos,"4,500,000/year","  Updated 07 Feb 2023, Added 03 Jan 2023 ", FOR RENT: Rent 4.5m Legal 10% Agency 10% Caution 400k.. Read more ,
"V Street, Very Close To The Back Gate, Abraham Adesanya Estate Ajah Lagos","1,200,000/year","  Updated 07 Feb 2023, Added 10 Jan 2023 ", FOR RENT: 2 bedroom terrace bungalow Location: house 3 v street. Abraham adesanyan esta.. Read more ,Furnished
Sangotedo Ajah Lagos,"2,000,000/year","  Updated 07 Feb 2023, Added 28 Jan 2023 ", FOR RENT: Rent 2million Agency 200k Agreement 200k Caution deposit 200k Service charg.. Read more ,
Admiralty Way Lekki Lagos,"5,000,000/year","  Updated 07 Feb 2023, Added 30 Dec 2022 ", FOR RENT: TO LET Furnished 2-bedroom flat Price-N5m SC-N2.5m covers NEPA /DIESEL.. Read more ,
Ikota Lekki Lagos,"4,000,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Rent 4m Agency 400k Legal 400k Caution 400k (refundable) Service charge 450k.. Read more ,ServicedNewly Built
Osborne Foreshore Estate Ikoyi Lagos,"12,000,000/year","  Updated 07 Feb 2023, Added 04 Feb 2023 ", FOR RENT: 5bedroom nterraced duplexes with two rooms boys quarters with swimming pool .. Read more ,Serviced
Sabo Yaba Lagos,"600,000/year","  Updated 07 Feb 2023, Added 07 Nov 2022 "," FOR RENT: A Standard And Nice Shop In Alagomeji, Sabo Yaba Hughes Avenue Rent: N600k P.. Read more ",
Shomolu Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 11 Jan 2023 ", FOR RENT: A Decent 3 Bedroom Flat Upstairs Fenced Round And Gated With Parking Space In A .. Read more ,
Ikota Lekki Lagos,"1,600,000/year","  Updated 07 Feb 2023, Added 18 Jan 2023 ", FOR RENT: 2 bedroom Flat / Apartment for rent Ikota Lekki Lagos.. Read more ,
Chevron Lekki Lagos,"3,500,000/year","  Updated 07 Feb 2023, Added 30 Jan 2023 ", FOR RENT: 3 bedroom Flat / Apartment for rent Paradise 3 Estate ( Lekki Gardens ) Opposite.. Read more ,Serviced
Osapa London Lekki Lagos,"3,500,000/year","  Updated 07 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Very nice place to stay.. Read more ,
Idado Estate Idado Lekki Lagos,"800,000/year","  Updated 07 Feb 2023, Added 29 Jan 2023 ", FOR RENT: Very nice place to stay.. Read more ,
Agungi Lekki Lagos,"4,500,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: A newly built serviced 3 bedroom duplex with a room bq @ Agungi Lekki... Read more ,
Eletu Estate Osapa London Lekki Lagos,"5,500,000/year","  Updated 07 Feb 2023, Added 15 Dec 2022 "," FOR RENT: Self service lovely 5bed room duplex with a room bq,at Osapa London very macive .. Read more ",
Chevron Lekki Lagos,"4,500,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Luxury 5-bedroom semi detached duplex with BQ. Rent 4.5m annually. Agency 10.. Read more ,
Jakande Lekki Lagos,"3,500,000/year","  Updated 07 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Very nice place to stay.. Read more ,
Idado Lekki Lagos,"1,800,000/year","  Updated 07 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Very nice place to stay.. Read more ,
Igbo Efon Lekki Lagos,"800,000/year","  Updated 07 Feb 2023, Added 01 Feb 2023 ", FOR RENT: 1 bedroom Flat / Apartment for rent Igbo-efon Lekki Lagos.. Read more ,
Badore Ajah Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 31 Jan 2023 "," FOR RENT: JUST OUT!! 2 Bedroom apartment, nicely furnished Rent: 1m Per Annum Legal Fe.. Read more ",FurnishedServicedNewly Built
Meiran Abule Egba Lagos,"550,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 ", FOR RENT: New 2 Bedroom Flat To Let off Ile Iwe Bus Stop Meiran. Trekkable to the tarred r.. Read more ,FurnishedNewly Built
Victoria Island Lagos,"270,000/sqm","  Updated 07 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Commercial Property for rent Victoria Island Lagos.. Read more ,ServicedNewly Built
Phase 1 Lekki Lagos,"25,000,000/year","  Updated 07 Feb 2023, Added 30 Jan 2023 ", FOR RENT: 7 Bedrooms fully detached house off freedom way Lekki phase 1 Annual Rent = 2.. Read more ,
Banana Layout Estate Isheri. Bucknor Isolo Lagos,"650,000/year","  Updated 07 Feb 2023, Added 15 Jan 2023 "," FOR RENT: Newly built 2 bedroom at banana layout estate Isheri, just 4 persons in the comp.. Read more ",Newly Built
Ikota Lekki Lagos,"550,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 ", FOR RENT: 1 bedroom Flat / Apartment for rent Mega Mound Ikota Lekki Lagos.. Read more ,
Shomolu Lagos,"600,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 "," FOR RENT: A Portable Mini Flat, Very Clean And Lovely With Car Park And Personal Prepaid M.. Read more ",
Abaranje Ikotun Igando Lagos,"400,000/year","  Updated 07 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Executive Mini flat at abaranje ikotun lagos 2 toilets and 2 bathroom #400k 1 y.. Read more ,Newly Built
Apple Junction Amuwo Odofin Lagos,"2,000,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 ", FOR RENT: Rent a Wonderful 2 Bedroom Flat in Divine Estate Amuwo Odofin with all the facil.. Read more ,
Orchid Road Off Elegance Lekki Lagos,"900,000/year","  Updated 07 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Nicely and spacious shared apartment in Orchid road beside the second toll gate .. Read more ,FurnishedServicedNewly Built
Aguda Surulere Lagos,"2,500,000/year","  Updated 07 Feb 2023, Added 25 Jan 2023 ", FOR RENT: A newly built and exquisitely finished 3-bedroom apartment in Surulere Pay and.. Read more ,Newly Built
Behind Lekki Gardens Phase 5 Off General Paint Bus Stop Ajah Lagos,"350,000/year","  Updated 07 Feb 2023, Added 05 Feb 2023 ", FOR RENT: Very spacious rooms in a good enviroment.. Read more ,
Osborne Foreshore Estate Ikoyi Lagos,"12,000,000/year","  Updated 07 Feb 2023, Added 04 Feb 2023 ", FOR RENT: 5bedroom terraced duplexes with twoo rooms boys quarters with swimming pool .. Read more ,Serviced
Fetuga Ladilak Palmgroove Shomolu Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 23 Jan 2023 ", FOR RENT: *Monday letting* *Client didn't meetup* *#A very neat and portable all rooms.. Read more ,
Osapa London Lekki Lagos,"7,000,000/year","  Updated 07 Feb 2023, Added 03 Nov 2022 "," FOR RENT: A Fully Furnished 4 Bedroom Terraced Duplex Located At Osapa London, Lekki F.. Read more ",Furnished
Badore Ajah Lagos,"850,000/year","  Updated 07 Feb 2023, Added 31 Jan 2023 ", FOR RENT: Nicely built and furnished 1 bedroom apartment in an enclosed estate. This prope.. Read more ,FurnishedServicedNewly Built
Baruwa Ipaja Lagos,"900,000/year","  Updated 07 Feb 2023, Added 27 Jan 2023 ", FOR RENT: 2 bedroom Flat / Apartment for rent Peace Estate Baruwa Ipaja Lagos.. Read more ,Newly Built
Off Lawanson Road Lawanson Surulere Lagos,"800,000/year","  Updated 07 Feb 2023, Added 04 Feb 2023 "," FOR RENT: Brand new Mini-flat ensuit with personal prepaid, balcony 2toilet 2bath in a blo.. Read more ",ServicedNewly Built
Igbogbo Ikorodu Lagos,"200,000/year","  Updated 07 Feb 2023, Added 15 Jan 2023 ", FOR RENT: Clean and well constructed 2 bedroom apartments to let along Bayeku road road ik.. Read more ,
Akoka Yaba Lagos,"600,000/year","  Updated 07 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Newly Built Studio (roomself contain) apartment in Akoka Pay and parking apartm.. Read more ,Newly Built
Lbs Majek Sangotedo Lagos,"500,000/year","  Updated 07 Feb 2023, Added 29 Jan 2023 ", FOR RENT: Very nice place to stay.. Read more ,
Palmgroove Shomolu Lagos,"700,000/year","  Updated 07 Feb 2023, Added 18 Jan 2023 "," FOR RENT: A Very Standard Mini Flat At Palmgroove Lagos With P.o.p, Screeded Wall, Kitchen.. Read more ",
Ado Ajah Lagos,"650,000/year","  Updated 07 Feb 2023, Added 15 Jan 2023 ", FOR RENT: 2 bedroom flat apartment in a gated street off ado road ajah Rent 650k Servic.. Read more ,
Olokonla Ajah Lagos,"2,500,000/year","  Updated 07 Feb 2023, Added 05 Feb 2023 ", FOR RENT: TO LET 4 BEDROOM FULLY DETACHED DUPLEX AT OLOKONLA LAGOS 2.5M PER ANNUM. M.. Read more ,
Opic Ojodu Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 15 Jan 2023 ", FOR RENT: 3 bedroom terraced duplex in Opic for rent @ 1m per annum. .. Read more ,
Isheri North Ojodu Lagos,"900,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 "," FOR RENT: Mini flat at olowora isheri,900k annual rent.. Read more ",
Shomolu Lagos,"1,400,000/year","  Updated 07 Feb 2023, Added 16 Jan 2023 ", FOR RENT: A Unique Standard 2 Bedroom Flat With All Mmenities At Morocco Shomolu Lagos .. Read more ,
Nicon Town Lekki Lagos,"15,000,000/year","  Updated 07 Feb 2023, Added 27 Jan 2023 "," FOR RENT: Very beautiful 5 bedroom duplex with a room bq, in a well secured estate and flo.. Read more ",
Isawo Ikorodu Lagos,"270,000/year","  Updated 07 Feb 2023, Added 27 Jan 2023 "," FOR RENT: It's a newly built a room and parlor self contained with pop design, spacious ro.. Read more ",Newly Built
Psychiatric Bus Stop Igbo Olomu Road Ikorodu Isawo Ikorodu Lagos,"250,000/year","  Updated 07 Feb 2023, Added 28 Dec 2022 ", FOR RENT: It's a decent 2 bedroom apartment... Very spacious and conducive.. Read more ,
Shomolu Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 11 Jan 2023 "," FOR RENT: A Very Decent And Standard 2 Bedroom Flat, All Room ensuite With Visitors Toilet.. Read more ",
Aguda Surulere Lagos,"2,000,000/year","  Updated 07 Feb 2023, Added 25 Jan 2023 ", FOR RENT: A newly built and exquisitely finished 2bedroom apartment in Surulere Pay and .. Read more ,Newly Built
Badore Ajah Lagos,"700,000/year","  Updated 07 Feb 2023, Added 31 Jan 2023 ", FOR RENT: Just out! 1 bedroom mini flat in an enclosed estate RENT — 700k Per Annum L.. Read more ,FurnishedServicedNewly Built
New Road Igbo Efon Lekki Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 05 Feb 2023 ", FOR RENT: 2 bedroom Flat / Apartment for rent New Road Igbo-efon Lekki Lagos.. Read more ,
Festac Amuwo Odofin Lagos,"1,700,000/year","  Updated 07 Feb 2023, Added 18 Jan 2023 "," FOR RENT: A brand new 2 bedroom, rooms ensuite, in a secure and lovely neighborhood... Read more ",
Victoria Crest Estate Lekki Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 05 Feb 2023 ", FOR RENT: It's a shared duplex .. Read more ,Newly Built
Oke Afa Isolo Lagos,"800,000/year","  Updated 07 Feb 2023, Added 31 Jan 2023 "," FOR RENT: Lovely spacious 3 bedroom flat ground floor well tiles, kitchen cabinet, wardrob.. Read more ",
Akoka Yaba Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 ", FOR RENT: *LETTING *Brand New Fully Serviced Mini Flats With An Open Kitchen Fully Fitt.. Read more ,ServicedNewly Built
Lekki Lagos,"1,800,000/year","  Updated 07 Feb 2023, Added 31 Jan 2023 ", FOR RENT: URGENT LETTING A fully serviced Studio apartment in a serene environment in L.. Read more ,Serviced
Lekki Phase 1 Lekki Lagos,"4,500,000/year","  Updated 07 Feb 2023, Added 04 Feb 2023 ", FOR RENT: A very nice and spacious 2 bedroom terrace duplex available spacious fitted kitc.. Read more ,Newly Built
Olokonla Ajah Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 ", FOR RENT: Rent 1.2m Agency 120k Agreement 120k Caution deposit 50k.. Read more ,Newly Built
Peace Estate Baruwa Ipaja Lagos,"900,000/year","  Updated 07 Feb 2023, Added 25 Jan 2023 ", FOR RENT: 2 bedroom Flat / Apartment for rent Peace Estate Baruwa Ipaja Baruwa Ipaja Lagos.. Read more ,Newly Built
Bariga Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 ", FOR RENT: *HOT LET @ LADILAK An Executive Brand Newly Built Ensuites Modern 2 bedroom Fla.. Read more ,Newly Built
Chevron Alternative Chevron Lekki Lagos,"4,500,000/year","  Updated 07 Feb 2023, Added 04 Feb 2023 ", FOR RENT: Very spacious 4 bedroom semi detached duplex with boys quarter.. Read more ,
Egbe Idimu Lagos,"200,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 "," FOR RENT: A Decent Room Self Contained apartment at off Church bus stop, Ejigbo Idimu road.. Read more ",Furnished
Egbe Idimu Lagos,"800,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 "," FOR RENT: A very Decent, Standard and Spacious 3-bedroom flat is Available at Sunshine Est.. Read more ",Furnished
Thomas Estate Ado Ajah Lagos,"800,000/year","  Updated 07 Feb 2023, Added 02 Feb 2023 ", FOR RENT: Nicely built 1bedroom mini flat apartment with fitted kitchen cabinets located i.. Read more ,FurnishedServicedNewly Built
Afric Iponri Surulere Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 28 Dec 2022 ", FOR RENT: Lovely newly built apartment in a decent neighborhood. Gated. With modern amenit.. Read more ,
Bera Estate Chevron Drive Lekki Lagos,"5,000,000/year","  Updated 07 Feb 2023, Added 16 Jan 2023 "," FOR RENT: 4 bedroom semi-detached duplex with a room bq,,in a well secured and flood free .. Read more ",
Baruwa Ipaja Lagos,"700,000/year","  Updated 07 Feb 2023, Added 27 Jan 2023 ", FOR RENT: Clean 2 bedroom flat @ 2 story baruwa ipaja Lagos upstairs 700k per annum. Worki.. Read more ,
Lekki Lagos,"900,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: For rent Brand new Beautiful luxurious juicy charming shared apartment at Ikot.. Read more ,
Osapa London Osapa London Lekki Lagos,"4,500,000","  Updated 07 Feb 2023, Added 31 Jan 2023 ", FOR RENT: 4 bedroom House for rent Osapa London Osapa london Lekki Lagos.. Read more ,
Lekki County Homes Ikota Lekki Lagos,"220,000,000","  Updated 19 Feb 2023, Added 14 Dec 2022 "," FOR SALE: 5 BEDROOM FULLY DETACHED HOME FOR SALE!!! Location: Lekki County, Lagos Fe.. Read more",Newly Built
Igbo Efon Lekki Lagos,"700,000/year","  Updated 07 Feb 2023, Added 23 Jan 2023 ", FOR RENT: 1 bedroom Flat / Apartment for rent Igbo-efon Lekki Lagos.. Read more ,
Berger Ojodu Lagos,"800,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: All rooms ensuite Cross ventilation (very airy/unobstructed airflow) Horizon vi.. Read more ,
Ilaje Ajah Lagos,"2,000,000/year","  Updated 07 Feb 2023, Added 30 Jan 2023 "," FOR RENT: *Newly Built Luxury 2-Bedroom Apartments Location: @Mobil road, Ajah Ameniti.. Read more ",ServicedNewly Built
Victoria Island Lagos,"65,000/sqm","  Updated 07 Feb 2023, Added 30 Jan 2023 ", FOR RENT: FOR RENT- VICTORIA ISLAND Commercial office on the 2nd floor within a busy co.. Read more ,
Orchid Hotel Road Lekki Lekki Lagos,"1,400,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: For rent Masters bedroom shared apartment at orchid hotel road Lekki *URGE.. Read more ,
Ikota Villa Estate Lekki Lagos,"900,000/year","  Updated 07 Feb 2023, Added 23 Jan 2023 ", FOR RENT: Very nice place to stay.. Read more ,
Akoka Yaba Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Newly Built 1 bedroom apartment in Akoka Pay and parking apartment Good Road N.. Read more ,Newly Built
Olusola Harris Way Lekki Scheme 2 Ajah Lagos,"2,300,000/year","  Updated 07 Feb 2023, Added 18 Jan 2023 ", FOR RENT: Very spacious 2 bedroom serviced apartment ( upstairs) in a serene environment w.. Read more ,Serviced
